1,1,2000.0
2,4,1500.0
3,9,1333.3333333333333
4,16,1250.0
5,25,1200.0
6,36,1166.6666666666667
7,49,1142.857142857143
8,64,1125.0
9,81,1111.111111111111
10,100,1100.0
11,121,1090.9090909090908
12,144,1083.3333333333333
13,169,1076.923076923077
14,196,1071.4285714285713
15,225,1066.6666666666667
16,256,1062.5
17,289,1058.8235294117646
18,324,1055.5555555555557
19,361,1052.6315789473683
20,400,1050.0
21,441,1047.6190476190477
22,484,1045.4545454545455
23,529,1043.4782608695652
24,576,1041.6666666666667
25,625,1040.0
26,676,1038.4615384615386
27,729,1037.037037037037
28,784,1035.7142857142858
29,841,1034.4827586206898
30,900,1033.3333333333335
31,961,1032.258064516129
32,1024,1031.25
33,1089,1030.3030303030303
34,1156,1029.4117647058822
35,1225,1028.5714285714284
36,1296,1027.7777777777776
37,1369,1027.0270270270269
38,1444,1026.3157894736844
39,1521,1025.6410256410256
40,1600,1025.0
41,1681,1024.3902439024391
42,1764,1023.8095238095237
43,1849,1023.2558139534884
44,1936,1022.7272727272727
45,2025,1022.2222222222222
46,2116,1021.7391304347827
47,2209,1021.2765957446808
48,2304,1020.8333333333333
49,2401,1020.4081632653061
50,2500,1020.0
51,2601,1019.6078431372548
52,2704,1019.2307692307692
53,2809,1018.8679245283018
54,2916,1018.5185185185186
55,3025,1018.1818181818181
56,3136,1017.8571428571428
57,3249,1017.5438596491229
58,3364,1017.2413793103448
59,3481,1016.9491525423729
60,3600,1016.6666666666666
61,3721,1016.3934426229508
62,3844,1016.1290322580645
63,3969,1015.8730158730158
64,4096,1015.625
65,4225,1015.3846153846154
66,4356,1015.1515151515151
67,4489,1014.9253731343284
68,4624,1014.7058823529411
69,4761,1014.4927536231885
70,4900,1014.2857142857142
71,5041,1014.0845070422534
72,5184,1013.8888888888888
73,5329,1013.6986301369864
74,5476,1013.5135135135135
75,5625,1013.3333333333334
76,5776,1013.1578947368421
77,5929,1012.9870129870129
78,6084,1012.8205128205128
79,6241,1012.6582278481013
80,6400,1012.5
81,6561,1012.3456790123457
82,6724,1012.1951219512196
83,6889,1012.0481927710842
84,7056,1011.9047619047618
85,7225,1011.7647058823529
86,7396,1011.6279069767442
87,7569,1011.4942528735634
88,7744,1011.3636363636365
89,7921,1011.2359550561798
90,8100,1011.1111111111111
91,8281,1010.9890109890109
92,8464,1010.8695652173914
93,8649,1010.752688172043
94,8836,1010.6382978723404
95,9025,1010.5263157894738
96,9216,1010.4166666666667
97,9409,1010.3092783505155
98,9604,1010.204081632653
99,9801,1010.1010101010102
100,10000,1010.0
101,10201,1009.90099009901
102,10404,1009.8039215686274
103,10609,1009.7087378640776
104,10816,1009.6153846153845
105,11025,1009.5238095238095
106,11236,1009.4339622641511
107,11449,1009.3457943925232
108,11664,1009.2592592592594
109,11881,1009.1743119266055
110,12100,1009.090909090909
111,12321,1009.0090090090089
112,12544,1008.9285714285714
113,12769,1008.8495575221239
114,12996,1008.7719298245614
115,13225,1008.695652173913
116,13456,1008.6206896551723
117,13689,1008.5470085470085
118,13924,1008.4745762711864
119,14161,1008.4033613445378
120,14400,1008.3333333333333
121,14641,1008.2644628099173
122,14884,1008.1967213114754
123,15129,1008.1300813008129
124,15376,1008.0645161290322
125,15625,1008.0
126,15876,1007.936507936508
127,16129,1007.8740157480315
128,16384,1007.8125
129,16641,1007.7519379844962
130,16900,1007.6923076923076
131,17161,1007.6335877862595
132,17424,1007.5757575757576
133,17689,1007.5187969924813
134,17956,1007.462686567164
135,18225,1007.4074074074073
136,18496,1007.3529411764706
137,18769,1007.2992700729928
138,19044,1007.2463768115942
139,19321,1007.1942446043165
140,19600,1007.1428571428571
141,19881,1007.0921985815602
142,20164,1007.0422535211268
143,20449,1006.993006993007
144,20736,1006.9444444444445
145,21025,1006.8965517241379
146,21316,1006.8493150684932
147,21609,1006.8027210884354
148,21904,1006.7567567567568
149,22201,1006.7114093959733
150,22500,1006.6666666666666
151,22801,1006.6225165562914
152,23104,1006.578947368421
153,23409,1006.5359477124183
154,23716,1006.4935064935065
155,24025,1006.4516129032257
156,24336,1006.4102564102564
157,24649,1006.3694267515923
158,24964,1006.3291139240507
159,25281,1006.2893081761006
160,25600,1006.2500000000001
161,25921,1006.2111801242235
162,26244,1006.1728395061729
163,26569,1006.1349693251533
164,26896,1006.0975609756098
165,27225,1006.0606060606061
166,27556,1006.0240963855423
167,27889,1005.9880239520958
168,28224,1005.952380952381
169,28561,1005.9171597633136
170,28900,1005.8823529411765
171,29241,1005.8479532163742
172,29584,1005.8139534883721
173,29929,1005.7803468208093
174,30276,1005.7471264367816
175,30625,1005.7142857142858
176,30976,1005.6818181818181
177,31329,1005.6497175141244
178,31684,1005.6179775280898
179,32041,1005.586592178771
180,32400,1005.5555555555555
181,32761,1005.5248618784532
182,33124,1005.4945054945055
183,33489,1005.4644808743169
184,33856,1005.4347826086955
185,34225,1005.4054054054053
186,34596,1005.3763440860215
187,34969,1005.3475935828877
188,35344,1005.3191489361701
189,35721,1005.2910052910054
190,36100,1005.2631578947369
191,36481,1005.2356020942408
192,36864,1005.2083333333333
193,37249,1005.1813471502591
194,37636,1005.1546391752577
195,38025,1005.1282051282051
196,38416,1005.1020408163265
197,38809,1005.0761421319796
198,39204,1005.050505050505
199,39601,1005.0251256281406
200,40000,1004.9999999999999
201,40401,1004.9751243781095
202,40804,1004.950495049505
203,41209,1004.9261083743843
204,41616,1004.9019607843137
205,42025,1004.8780487804878
206,42436,1004.8543689320388
207,42849,1004.8309178743962
208,43264,1004.8076923076923
209,43681,1004.7846889952152
210,44100,1004.7619047619047
211,44521,1004.739336492891
212,44944,1004.7169811320755
213,45369,1004.6948356807512
214,45796,1004.6728971962617
215,46225,1004.6511627906978
216,46656,1004.6296296296296
217,47089,1004.6082949308757
218,47524,1004.5871559633028
219,47961,1004.566210045662
220,48400,1004.5454545454546
221,48841,1004.5248868778281
222,49284,1004.5045045045044
223,49729,1004.4843049327354
224,50176,1004.4642857142858
225,50625,1004.4444444444445
226,51076,1004.4247787610618
227,51529,1004.4052863436124
228,51984,1004.3859649122807
229,52441,1004.3668122270741
230,52900,1004.3478260869565
231,53361,1004.3290043290043
232,53824,1004.3103448275863
233,54289,1004.2918454935623
234,54756,1004.2735042735043
235,55225,1004.2553191489361
236,55696,1004.2372881355932
237,56169,1004.2194092827003
238,56644,1004.2016806722689
239,57121,1004.18410041841
240,57600,1004.1666666666666
241,58081,1004.149377593361
242,58564,1004.1322314049588
243,59049,1004.1152263374487
244,59536,1004.0983606557377
245,60025,1004.0816326530613
246,60516,1004.0650406504066
247,61009,1004.0485829959514
248,61504,1004.0322580645162
249,62001,1004.0160642570281
250,62500,1004.0
251,63001,1003.98406374502
252,63504,1003.968253968254
253,64009,1003.9525691699605
254,64516,1003.9370078740158
255,65025,1003.9215686274509
256,65536,1003.90625
257,66049,1003.8910505836576
258,66564,1003.8759689922481
259,67081,1003.8610038610038
260,67600,1003.8461538461538
261,68121,1003.8314176245211
262,68644,1003.8167938931297
263,69169,1003.8022813688212
264,69696,1003.7878787878789
265,70225,1003.7735849056604
266,70756,1003.7593984962405
267,71289,1003.7453183520599
268,71824,1003.7313432835822
269,72361,1003.717472118959
270,72900,1003.7037037037038
271,73441,1003.6900369003689
272,73984,1003.6764705882352
273,74529,1003.6630036630037
274,75076,1003.6496350364963
275,75625,1003.6363636363636
276,76176,1003.6231884057971
277,76729,1003.6101083032491
278,77284,1003.5971223021583
279,77841,1003.5842293906809
280,78400,1003.5714285714286
281,78961,1003.5587188612101
282,79524,1003.5460992907801
283,80089,1003.5335689045937
284,80656,1003.5211267605634
285,81225,1003.5087719298245
286,81796,1003.4965034965036
287,82369,1003.4843205574913
288,82944,1003.4722222222223
289,83521,1003.4602076124568
290,84100,1003.4482758620688
291,84681,1003.4364261168384
292,85264,1003.4246575342465
293,85849,1003.4129692832765
294,86436,1003.4013605442176
295,87025,1003.3898305084746
296,87616,1003.3783783783783
297,88209,1003.3670033670035
298,88804,1003.3557046979867
299,89401,1003.3444816053511
300,90000,1003.3333333333334
301,90601,1003.3222591362126
302,91204,1003.3112582781456
303,91809,1003.3003300330032
304,92416,1003.2894736842106
305,93025,1003.2786885245902
306,93636,1003.2679738562091
307,94249,1003.257328990228
308,94864,1003.2467532467533
309,95481,1003.2362459546927
310,96100,1003.2258064516128
311,96721,1003.2154340836013
312,97344,1003.2051282051282
313,97969,1003.1948881789136
314,98596,1003.1847133757963
315,99225,1003.1746031746031
316,99856,1003.1645569620254
317,100489,1003.1545741324921
318,101124,1003.1446540880504
319,101761,1003.1347962382445
320,102400,1003.125
321,103041,1003.1152647975077
322,103684,1003.1055900621118
323,104329,1003.0959752321982
324,104976,1003.0864197530865
325,105625,1003.076923076923
326,106276,1003.0674846625767
327,106929,1003.0581039755351
328,107584,1003.0487804878047
329,108241,1003.0395136778117
330,108900,1003.0303030303029
331,109561,1003.0211480362539
332,110224,1003.0120481927711
333,110889,1003.0030030030031
334,111556,1002.9940119760479
335,112225,1002.9850746268656
336,112896,1002.9761904761905
337,113569,1002.9673590504451
338,114244,1002.9585798816568
339,114921,1002.9498525073745
340,115600,1002.9411764705882
341,116281,1002.932551319648
342,116964,1002.9239766081872
343,117649,1002.9154518950438
344,118336,1002.9069767441861
345,119025,1002.8985507246377
346,119716,1002.8901734104045
347,120409,1002.8818443804035
348,121104,1002.8735632183907
349,121801,1002.8653295128939
350,122500,1002.8571428571429
351,123201,1002.8490028490029
352,123904,1002.8409090909091
353,124609,1002.8328611898016
354,125316,1002.8248587570621
355,126025,1002.8169014084507
356,126736,1002.808988764045
357,127449,1002.8011204481793
358,128164,1002.7932960893855
359,128881,1002.7855153203342
360,129600,1002.7777777777777
361,130321,1002.770083102493
362,131044,1002.7624309392264
363,131769,1002.754820936639
364,132496,1002.7472527472528
365,133225,1002.7397260273974
366,133956,1002.7322404371583
367,134689,1002.7247956403269
368,135424,1002.7173913043479
369,136161,1002.710027100271
370,136900,1002.7027027027027
371,137641,1002.6954177897574
372,138384,1002.6881720430107
373,139129,1002.6809651474531
374,139876,1002.6737967914438
375,140625,1002.6666666666666
376,141376,1002.6595744680851
377,142129,1002.6525198938991
378,142884,1002.6455026455026
379,143641,1002.6385224274405
380,144400,1002.6315789473683
381,145161,1002.6246719160106
382,145924,1002.6178010471205
383,146689,1002.6109660574411
384,147456,1002.6041666666667
385,148225,1002.5974025974025
386,148996,1002.5906735751296
387,149769,1002.5839793281655
388,150544,1002.5773195876288
389,151321,1002.5706940874035
390,152100,1002.5641025641025
391,152881,1002.5575447570332
392,153664,1002.5510204081634
393,154449,1002.5445292620865
394,155236,1002.5380710659899
395,156025,1002.5316455696203
396,156816,1002.5252525252527
397,157609,1002.5188916876575
398,158404,1002.5125628140703
399,159201,1002.5062656641603
400,160000,1002.5
401,160801,1002.4937655860349
402,161604,1002.4875621890548
403,162409,1002.4813895781637
404,163216,1002.4752475247525
405,164025,1002.469135802469
406,164836,1002.4630541871921
407,165649,1002.4570024570025
408,166464,1002.4509803921569
409,167281,1002.4449877750612
410,168100,1002.439024390244
411,168921,1002.433090024331
412,169744,1002.4271844660195
413,170569,1002.4213075060533
414,171396,1002.4154589371981
415,172225,1002.4096385542169
416,173056,1002.4038461538463
417,173889,1002.3980815347721
418,174724,1002.3923444976077
419,175561,1002.3866348448687
420,176400,1002.3809523809524
421,177241,1002.375296912114
422,178084,1002.3696682464456
423,178929,1002.3640661938533
424,179776,1002.3584905660376
425,180625,1002.3529411764707
426,181476,1002.3474178403756
427,182329,1002.3419203747072
428,183184,1002.3364485981308
429,184041,1002.3310023310023
430,184900,1002.3255813953489
431,185761,1002.3201856148492
432,186624,1002.3148148148149
433,187489,1002.309468822171
434,188356,1002.3041474654377
435,189225,1002.2988505747126
436,190096,1002.2935779816513
437,190969,1002.2883295194509
438,191844,1002.2831050228311
439,192721,1002.2779043280183
440,193600,1002.2727272727273
441,194481,1002.2675736961451
442,195364,1002.262443438914
443,196249,1002.2573363431151
444,197136,1002.2522522522523
445,198025,1002.247191011236
446,198916,1002.2421524663677
447,199809,1002.2371364653244
448,200704,1002.2321428571428
449,201601,1002.2271714922049
450,202500,1002.2222222222222
451,203401,1002.2172949002218
452,204304,1002.212389380531
453,205209,1002.2075055187638
454,206116,1002.2026431718061
455,207025,1002.1978021978022
456,207936,1002.1929824561404
457,208849,1002.1881838074398
458,209764,1002.1834061135371
459,210681,1002.1786492374727
460,211600,1002.1739130434784
461,212521,1002.1691973969631
462,213444,1002.1645021645022
463,214369,1002.1598272138228
464,215296,1002.1551724137931
465,216225,1002.1505376344087
466,217156,1002.145922746781
467,218089,1002.1413276231264
468,219024,1002.1367521367521
469,219961,1002.1321961620469
470,220900,1002.1276595744681
471,221841,1002.1231422505308
472,222784,1002.1186440677967
473,223729,1002.1141649048626
474,224676,1002.1097046413503
475,225625,1002.1052631578948
476,226576,1002.1008403361344
477,227529,1002.0964360587002
478,228484,1002.092050209205
479,229441,1002.0876826722338
480,230400,1002.0833333333335
481,231361,1002.0790020790021
482,232324,1002.0746887966804
483,233289,1002.0703933747412
